7,449736242;0,107166048;0,103361993;0,10462963
7,449736242;0,107166048;0,10709793;0,109896835
7,449736242;0,107166048;0,111105845;0,115697416
7,449736242;0,107166048;0,115408247;0,122102121
7,449736242;0,107166048;0,120037097;0,129204961
7,449736242;0,107166048;0,1250293;0,137120043
7,449736242;0,107166048;0,130427318;0,145986408
7,449736242;0,107166048;0,136280195;0,155974758
7,449736242;0,107166048;0,142644819;0,167296355
7,449736242;0,107166048;0,149587472;0,180214754
7,449736242;0,107166048;0,157185724;0,195061315
7,449736242;0,107166048;0,165530786;0,212255554
7,449736242;0,107166048;0,174730397;0,232331318
7,449736242;0,107166048;0,184912411;0,25596885
7,449736242;0,107166048;0,196229197;0,28402939
7,449736242;0,107166048;0,208863048;0,317578713
7,449736242;0,107166048;0,223032694;0,357856424
7,449736242;0,107166048;0,239000971;0,406065694
7,449736242;0,107166048;0,257083347;0,462635952
7,449736242;0,107166048;0,27765635;0,525079455
7,449736242;0,107166048;0,301163321;0,582971352
7,449736242;0,107166048;0,328111473;0,613923409
7,449736242;0,107166048;0,359046745;0,613923409
7,449736242;0,107166048;0,394477087;0,613923409
7,449736242;0,107166048;0,434682594;0,613923409
7,449736242;0,107166048;0,479292225;0,613923409
7,449736242;0,107166048;0,526436742;0,613923409
7,449736242;0,107166048;0,571403748;0,613923409
7,449736242;0,107166048;0,60594699;0,613923409
7,449736242;0,107166048;0,62293796;0,613923409
7,449736242;0,107166048;0,626701474;0,613923409
7,449736242;0,107166048;0,627033255;0,613923409
7,449736242;0,107166048;0,627054027;0,613923409
7,449736242;0,107166048;0,627055296;0,613923409
7,449736242;0,107166048;0,627055373;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
7,449736242;0,107166048;0,627055378;0,613923409
